fuel,Ccoef,region,year
unconventional oil,21.1,South Asia,2015
unconventional oil,21.1,South Asia,2020
unconventional oil,21.1,South Asia,2025
unconventional oil,21.1,South Asia,2030
unconventional oil,21.1,South Asia,2035
unconventional oil,21.1,South Asia,2040
unconventional oil,21.1,South Asia,2045
unconventional oil,21.1,South Asia,2050
unconventional oil,21.1,South Asia,2055
unconventional oil,21.1,South Asia,2060
unconventional oil,21.1,South Asia,2065
unconventional oil,21.1,South Asia,2070
unconventional oil,21.1,South Asia,2075
unconventional oil,21.1,South Asia,2080
unconventional oil,21.1,South Asia,2085
unconventional oil,21.1,South Asia,2090
unconventional oil,21.1,South Asia,2095
unconventional oil,21.1,South Asia,2100
unconventional oil,21.1,South Korea,1975
unconventional oil,21.1,South Korea,1990
unconventional oil,21.1,South Korea,2005
unconventional oil,21.1,South Korea,2010
unconventional oil,21.1,South Korea,2015
unconventional oil,21.1,South Korea,2020
unconventional oil,21.1,South Korea,2025
unconventional oil,21.1,South Korea,2030
unconventional oil,21.1,South Korea,2035
unconventional oil,21.1,South Korea,2040
unconventional oil,21.1,South Korea,2045
unconventional oil,21.1,South Korea,2050
unconventional oil,21.1,South Korea,2055
unconventional oil,21.1,South Korea,2060
unconventional oil,21.1,South Korea,2065
unconventional oil,21.1,South Korea,2070
unconventional oil,21.1,South Korea,2075
unconventional oil,21.1,South Korea,2080
unconventional oil,21.1,South Korea,2085
unconventional oil,21.1,South Korea,2090
unconventional oil,21.1,South Korea,2095
unconventional oil,21.1,South Korea,2100
unconventional oil,21.1,Southeast Asia,1975
unconventional oil,21.1,Southeast Asia,1990
unconventional oil,21.1,Southeast Asia,2005
unconventional oil,21.1,Southeast Asia,2010
unconventional oil,21.1,Southeast Asia,2015
unconventional oil,21.1,Southeast Asia,2020
unconventional oil,21.1,Southeast Asia,2025
unconventional oil,21.1,Southeast Asia,2030
unconventional oil,21.1,Southeast Asia,2035
unconventional oil,21.1,Southeast Asia,2040
unconventional oil,21.1,Southeast Asia,2045
unconventional oil,21.1,Southeast Asia,2050
unconventional oil,21.1,Southeast Asia,2055
unconventional oil,21.1,Southeast Asia,2060
unconventional oil,21.1,Southeast Asia,2065
unconventional oil,21.1,Southeast Asia,2070
unconventional oil,21.1,Southeast Asia,2075
unconventional oil,21.1,Southeast Asia,2080
unconventional oil,21.1,Southeast Asia,2085
unconventional oil,21.1,Southeast Asia,2090
unconventional oil,21.1,Southeast Asia,2095
unconventional oil,21.1,Southeast Asia,2100
unconventional oil,21.1,Taiwan,1975
unconventional oil,21.1,Taiwan,1990
unconventional oil,21.1,Taiwan,2005
unconventional oil,21.1,Taiwan,2010
unconventional oil,21.1,Taiwan,2015
unconventional oil,21.1,Taiwan,2020
unconventional oil,21.1,Taiwan,2025
unconventional oil,21.1,Taiwan,2030
unconventional oil,21.1,Taiwan,2035
unconventional oil,21.1,Taiwan,2040
unconventional oil,21.1,Taiwan,2045
unconventional oil,21.1,Taiwan,2050
unconventional oil,21.1,Taiwan,2055
unconventional oil,21.1,Taiwan,2060
unconventional oil,21.1,Taiwan,2065
unconventional oil,21.1,Taiwan,2070
unconventional oil,21.1,Taiwan,2075
unconventional oil,21.1,Taiwan,2080
unconventional oil,21.1,Taiwan,2085
unconventional oil,21.1,Taiwan,2090
unconventional oil,21.1,Taiwan,2095
unconventional oil,21.1,Taiwan,2100
unconventional oil,21.1,Argentina,1975
unconventional oil,21.1,Argentina,1990
unconventional oil,21.1,Argentina,2005
unconventional oil,21.1,Argentina,2010
unconventional oil,21.1,Argentina,2015
unconventional oil,21.1,Argentina,2020
unconventional oil,21.1,Argentina,2025
unconventional oil,21.1,Argentina,2030
unconventional oil,21.1,Argentina,2035
unconventional oil,21.1,Argentina,2040
unconventional oil,21.1,Argentina,2045
unconventional oil,21.1,Argentina,2050
unconventional oil,21.1,Argentina,2055
unconventional oil,21.1,Argentina,2060
unconventional oil,21.1,Argentina,2065
unconventional oil,21.1,Argentina,2070
unconventional oil,21.1,Argentina,2075
unconventional oil,21.1,Argentina,2080
unconventional oil,21.1,Argentina,2085
unconventional oil,21.1,Argentina,2090
unconventional oil,21.1,Argentina,2095
unconventional oil,21.1,Argentina,2100
unconventional oil,21.1,Colombia,1975
unconventional oil,21.1,Colombia,1990
unconventional oil,21.1,Colombia,2005
unconventional oil,21.1,Colombia,2010
unconventional oil,21.1,Colombia,2015
unconventional oil,21.1,Colombia,2020
unconventional oil,21.1,Colombia,2025
unconventional oil,21.1,Colombia,2030
unconventional oil,21.1,Colombia,2035
unconventional oil,21.1,Colombia,2040
unconventional oil,21.1,Colombia,2045
unconventional oil,21.1,Colombia,2050
unconventional oil,21.1,Colombia,2055
unconventional oil,21.1,Colombia,2060
unconventional oil,21.1,Colombia,2065
unconventional oil,21.1,Colombia,2070
unconventional oil,21.1,Colombia,2075
unconventional oil,21.1,Colombia,2080
unconventional oil,21.1,Colombia,2085
unconventional oil,21.1,Colombia,2090
unconventional oil,21.1,Colombia,2095
unconventional oil,21.1,Colombia,2100
regional biomassOil,0,USA,1975
regional biomassOil,0,USA,1990
regional biomassOil,0,USA,2005
regional biomassOil,0,USA,2010
regional biomassOil,0,USA,2015
regional biomassOil,0,USA,2020
regional biomassOil,0,USA,2025
regional biomassOil,0,USA,2030
regional biomassOil,0,USA,2035
regional biomassOil,0,USA,2040
regional biomassOil,0,USA,2045
regional biomassOil,0,USA,2050
regional biomassOil,0,USA,2055
regional biomassOil,0,USA,2060
regional biomassOil,0,USA,2065
regional biomassOil,0,USA,2070
regional biomassOil,0,USA,2075
regional biomassOil,0,USA,2080
regional biomassOil,0,USA,2085
regional biomassOil,0,USA,2090
regional biomassOil,0,USA,2095
regional biomassOil,0,USA,2100
regional biomassOil,0,Africa_Eastern,1975
regional biomassOil,0,Africa_Eastern,1990
regional biomassOil,0,Africa_Eastern,2005
regional biomassOil,0,Africa_Eastern,2010
regional biomassOil,0,Africa_Eastern,2015
regional biomassOil,0,Africa_Eastern,2020
regional biomassOil,0,Africa_Eastern,2025
regional biomassOil,0,Africa_Eastern,2030
regional biomassOil,0,Africa_Eastern,2035
regional biomassOil,0,Africa_Eastern,2040
regional biomassOil,0,Africa_Eastern,2045
regional biomassOil,0,Africa_Eastern,2050
regional biomassOil,0,Africa_Eastern,2055
regional biomassOil,0,Africa_Eastern,2060
regional biomassOil,0,Africa_Eastern,2065
regional biomassOil,0,Africa_Eastern,2070
regional biomassOil,0,Africa_Eastern,2075
regional biomassOil,0,Africa_Eastern,2080
regional biomassOil,0,Africa_Eastern,2085
regional biomassOil,0,Africa_Eastern,2090
regional biomassOil,0,Africa_Eastern,2095
regional biomassOil,0,Africa_Eastern,2100
regional biomassOil,0,Africa_Northern,1975
regional biomassOil,0,Africa_Northern,1990
regional biomassOil,0,Africa_Northern,2005
regional biomassOil,0,Africa_Northern,2010
regional biomassOil,0,Africa_Northern,2015
regional biomassOil,0,Africa_Northern,2020
regional biomassOil,0,Africa_Northern,2025
regional biomassOil,0,Africa_Northern,2030
regional biomassOil,0,Africa_Northern,2035
regional biomassOil,0,Africa_Northern,2040
regional biomassOil,0,Africa_Northern,2045
regional biomassOil,0,Africa_Northern,2050
regional biomassOil,0,Africa_Northern,2055
regional biomassOil,0,Africa_Northern,2060
regional biomassOil,0,Africa_Northern,2065
regional biomassOil,0,Africa_Northern,2070
regional biomassOil,0,Africa_Northern,2075
regional biomassOil,0,Africa_Northern,2080
regional biomassOil,0,Africa_Northern,2085
regional biomassOil,0,Africa_Northern,2090
regional biomassOil,0,Africa_Northern,2095
regional biomassOil,0,Africa_Northern,2100
regional biomassOil,0,Africa_Southern,1975
regional biomassOil,0,Africa_Southern,1990
regional biomassOil,0,Africa_Southern,2005
regional biomassOil,0,Africa_Southern,2010
regional biomassOil,0,Africa_Southern,2015
regional biomassOil,0,Africa_Southern,2020
regional biomassOil,0,Africa_Southern,2025
regional biomassOil,0,Africa_Southern,2030
regional biomassOil,0,Africa_Southern,2035
regional biomassOil,0,Africa_Southern,2040
regional biomassOil,0,Africa_Southern,2045
regional biomassOil,0,Africa_Southern,2050
regional biomassOil,0,Africa_Southern,2055
regional biomassOil,0,Africa_Southern,2060
regional biomassOil,0,Africa_Southern,2065
regional biomassOil,0,Africa_Southern,2070
regional biomassOil,0,Africa_Southern,2075
regional biomassOil,0,Africa_Southern,2080
regional biomassOil,0,Africa_Southern,2085
regional biomassOil,0,Africa_Southern,2090
regional biomassOil,0,Africa_Southern,2095
regional biomassOil,0,Africa_Southern,2100
regional biomassOil,0,Africa_Western,1975
regional biomassOil,0,Africa_Western,1990
regional biomassOil,0,Africa_Western,2005
regional biomassOil,0,Africa_Western,2010
regional biomassOil,0,Africa_Western,2015
regional biomassOil,0,Africa_Western,2020
regional biomassOil,0,Africa_Western,2025
regional biomassOil,0,Africa_Western,2030
regional biomassOil,0,Africa_Western,2035
regional biomassOil,0,Africa_Western,2040
regional biomassOil,0,Africa_Western,2045
regional biomassOil,0,Africa_Western,2050
regional biomassOil,0,Africa_Western,2055
regional biomassOil,0,Africa_Western,2060
regional biomassOil,0,Africa_Western,2065
regional biomassOil,0,Africa_Western,2070
regional biomassOil,0,Africa_Western,2075
regional biomassOil,0,Africa_Western,2080
regional biomassOil,0,Africa_Western,2085
regional biomassOil,0,Africa_Western,2090
regional biomassOil,0,Africa_Western,2095
regional biomassOil,0,Africa_Western,2100
regional biomassOil,0,Australia_NZ,1975
regional biomassOil,0,Australia_NZ,1990
regional biomassOil,0,Australia_NZ,2005
regional biomassOil,0,Australia_NZ,2010
regional biomassOil,0,Australia_NZ,2015
regional biomassOil,0,Australia_NZ,2020
regional biomassOil,0,Australia_NZ,2025
regional biomassOil,0,Australia_NZ,2030
regional biomassOil,0,Australia_NZ,2035
regional biomassOil,0,Australia_NZ,2040
regional biomassOil,0,Australia_NZ,2045
regional biomassOil,0,Australia_NZ,2050
regional biomassOil,0,Australia_NZ,2055
regional biomassOil,0,Australia_NZ,2060
regional biomassOil,0,Australia_NZ,2065
regional biomassOil,0,Australia_NZ,2070
regional biomassOil,0,Australia_NZ,2075
regional biomassOil,0,Australia_NZ,2080
regional biomassOil,0,Australia_NZ,2085
regional biomassOil,0,Australia_NZ,2090
regional biomassOil,0,Australia_NZ,2095
regional biomassOil,0,Australia_NZ,2100
regional biomassOil,0,Brazil,1975
regional biomassOil,0,Brazil,1990
regional biomassOil,0,Brazil,2005
regional biomassOil,0,Brazil,2010
regional biomassOil,0,Brazil,2015
regional biomassOil,0,Brazil,2020
regional biomassOil,0,Brazil,2025
regional biomassOil,0,Brazil,2030
regional biomassOil,0,Brazil,2035
regional biomassOil,0,Brazil,2040
regional biomassOil,0,Brazil,2045
regional biomassOil,0,Brazil,2050
regional biomassOil,0,Brazil,2055
regional biomassOil,0,Brazil,2060
regional biomassOil,0,Brazil,2065
regional biomassOil,0,Brazil,2070
regional biomassOil,0,Brazil,2075
regional biomassOil,0,Brazil,2080
regional biomassOil,0,Brazil,2085
regional biomassOil,0,Brazil,2090
regional biomassOil,0,Brazil,2095
regional biomassOil,0,Brazil,2100
regional biomassOil,0,Canada,1975
regional biomassOil,0,Canada,1990
regional biomassOil,0,Canada,2005
regional biomassOil,0,Canada,2010
regional biomassOil,0,Canada,2015
regional biomassOil,0,Canada,2020
regional biomassOil,0,Canada,2025
regional biomassOil,0,Canada,2030
regional biomassOil,0,Canada,2035
regional biomassOil,0,Canada,2040
regional biomassOil,0,Canada,2045
regional biomassOil,0,Canada,2050
regional biomassOil,0,Canada,2055
regional biomassOil,0,Canada,2060
regional biomassOil,0,Canada,2065
regional biomassOil,0,Canada,2070
regional biomassOil,0,Canada,2075
regional biomassOil,0,Canada,2080
regional biomassOil,0,Canada,2085
regional biomassOil,0,Canada,2090
regional biomassOil,0,Canada,2095
regional biomassOil,0,Canada,2100
regional biomassOil,0,Central America and Caribbean,1975
regional biomassOil,0,Central America and Caribbean,1990
regional biomassOil,0,Central America and Caribbean,2005
regional biomassOil,0,Central America and Caribbean,2010
regional biomassOil,0,Central America and Caribbean,2015
regional biomassOil,0,Central America and Caribbean,2020
regional biomassOil,0,Central America and Caribbean,2025
regional biomassOil,0,Central America and Caribbean,2030
regional biomassOil,0,Central America and Caribbean,2035
regional biomassOil,0,Central America and Caribbean,2040
regional biomassOil,0,Central America and Caribbean,2045
regional biomassOil,0,Central America and Caribbean,2050
regional biomassOil,0,Central America and Caribbean,2055
regional biomassOil,0,Central America and Caribbean,2060
regional biomassOil,0,Central America and Caribbean,2065
regional biomassOil,0,Central America and Caribbean,2070
regional biomassOil,0,Central America and Caribbean,2075
regional biomassOil,0,Central America and Caribbean,2080
regional biomassOil,0,Central America and Caribbean,2085
regional biomassOil,0,Central America and Caribbean,2090
regional biomassOil,0,Central America and Caribbean,2095
regional biomassOil,0,Central America and Caribbean,2100
regional biomassOil,0,Central Asia,1975
regional biomassOil,0,Central Asia,1990
regional biomassOil,0,Central Asia,2005
regional biomassOil,0,Central Asia,2010
regional biomassOil,0,Central Asia,2015
regional biomassOil,0,Central Asia,2020
regional biomassOil,0,Central Asia,2025
regional biomassOil,0,Central Asia,2030
regional biomassOil,0,Central Asia,2035
regional biomassOil,0,Central Asia,2040
regional biomassOil,0,Central Asia,2045
regional biomassOil,0,Central Asia,2050
regional biomassOil,0,Central Asia,2055
regional biomassOil,0,Central Asia,2060
regional biomassOil,0,Central Asia,2065
regional biomassOil,0,Central Asia,2070
regional biomassOil,0,Central Asia,2075
regional biomassOil,0,Central Asia,2080
regional biomassOil,0,Central Asia,2085
regional biomassOil,0,Central Asia,2090
regional biomassOil,0,Central Asia,2095
regional biomassOil,0,Central Asia,2100
regional biomassOil,0,China,1975
regional biomassOil,0,China,1990
regional biomassOil,0,China,2005
regional biomassOil,0,China,2010
regional biomassOil,0,China,2015
regional biomassOil,0,China,2020
regional biomassOil,0,China,2025
regional biomassOil,0,China,2030
regional biomassOil,0,China,2035
regional biomassOil,0,China,2040
regional biomassOil,0,China,2045
regional biomassOil,0,China,2050
regional biomassOil,0,China,2055
regional biomassOil,0,China,2060
regional biomassOil,0,China,2065
regional biomassOil,0,China,2070
regional biomassOil,0,China,2075
regional biomassOil,0,China,2080
regional biomassOil,0,China,2085
regional biomassOil,0,China,2090
regional biomassOil,0,China,2095
regional biomassOil,0,China,2100
regional biomassOil,0,EU-12,1975
regional biomassOil,0,EU-12,1990
regional biomassOil,0,EU-12,2005
regional biomassOil,0,EU-12,2010
regional biomassOil,0,EU-12,2015
regional biomassOil,0,EU-12,2020
regional biomassOil,0,EU-12,2025
regional biomassOil,0,EU-12,2030
regional biomassOil,0,EU-12,2035
regional biomassOil,0,EU-12,2040
regional biomassOil,0,EU-12,2045
regional biomassOil,0,EU-12,2050
regional biomassOil,0,EU-12,2055
regional biomassOil,0,EU-12,2060
regional biomassOil,0,EU-12,2065
regional biomassOil,0,EU-12,2070
regional biomassOil,0,EU-12,2075
regional biomassOil,0,EU-12,2080
regional biomassOil,0,EU-12,2085
regional biomassOil,0,EU-12,2090
regional biomassOil,0,EU-12,2095
regional biomassOil,0,EU-12,2100
regional biomassOil,0,EU-15,1975
regional biomassOil,0,EU-15,1990
regional biomassOil,0,EU-15,2005
regional biomassOil,0,EU-15,2010
regional biomassOil,0,EU-15,2015
regional biomassOil,0,EU-15,2020
regional biomassOil,0,EU-15,2025
regional biomassOil,0,EU-15,2030
regional biomassOil,0,EU-15,2035
regional biomassOil,0,EU-15,2040
regional biomassOil,0,EU-15,2045
regional biomassOil,0,EU-15,2050
